coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
4796603,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-058_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-058_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-058_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-058.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:260edac3-115f-464e-84e7-2c5876f04ec1,"2017-08-10 01:01:12",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796603,StillImage,Photograph,en
4796604,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-157_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-157_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-157_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-157.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:53930ce0-d142-4ccd-aff1-20b8ca007f45,"2017-08-10 01:06:06",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796604,StillImage,Photograph,en
4796605,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-050_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-050_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-050_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-050.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:34e69b9e-52d4-4104-b786-3b9eb5b3b669,"2017-08-10 01:03:24",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796605,StillImage,Photograph,en
4796606,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-055_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-055_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-055_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-055.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:dc6443ae-92d6-4043-95bb-bbbd831f4024,"2017-08-10 01:04:52",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796606,StillImage,Photograph,en
4796607,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-160_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-160_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-160_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-160.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6278670c-3ba8-490e-8354-575be706dce1,"2017-08-10 01:02:21",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796607,StillImage,Photograph,en
4796608,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-156_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-156_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-156_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-156.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a7dae6e5-9859-4239-ba21-9ebb2443cc43,"2017-08-10 01:04:25",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796608,StillImage,Photograph,en
4796609,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-071_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-071_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-071_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-071.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a65f6299-3ebd-4639-9e0d-0222741f5d23,"2017-08-10 01:05:37",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796609,StillImage,Photograph,en
4796611,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-159_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-159_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-159_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-159.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d8c05ad4-6861-4f33-9187-a5d470975aac,"2017-08-10 01:06:13",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796611,StillImage,Photograph,en
4796612,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-165_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-165_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-165_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-165.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d01da41e-54f4-4225-8661-e0dac002f423,"2017-08-10 01:05:50",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796612,StillImage,Photograph,en
4796613,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-052_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-052_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-052_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-052.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:95023149-18e3-42ec-9f14-a35888bfc799,"2017-08-10 01:05:01",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796613,StillImage,Photograph,en
4796614,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-056_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-056_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-056_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-056.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a03806fb-f850-4966-87b1-a8503cdd3cfb,"2017-08-10 01:01:04",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796614,StillImage,Photograph,en
4796617,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-171_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-171_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-171_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-171.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e15da181-1916-4aae-9f9c-28228a5eb734,"2017-08-10 01:03:01",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796617,StillImage,Photograph,en
4796618,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-186_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-186_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-186_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-186.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a41ae0c3-d8c7-4e7f-ba73-35df6bafea13,"2017-08-10 01:06:05",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796618,StillImage,Photograph,en
4796619,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-063_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-063_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-063_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-063.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c672e156-df6a-496e-9cd1-96fe4cc94f47,"2017-08-10 01:01:33",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796619,StillImage,Photograph,en
4796620,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-068_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-068_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-068_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-068.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5ea93955-c50e-4d7d-851e-db145397faa2,"2017-08-10 01:03:39",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796620,StillImage,Photograph,en
4796621,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-066_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-066_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-066_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-066.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:abb4607b-8499-4ca9-93f2-34a0462d8bf5,"2017-08-10 01:03:33",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796621,StillImage,Photograph,en
4796622,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-065_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-065_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-065_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-065.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:240cb49a-513f-4380-9965-a1ef5b77b783,"2017-08-10 01:02:41",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796622,StillImage,Photograph,en
4796623,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-191_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-191_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-191_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-191.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:bb27acf4-10c9-462d-ad7c-d42be79a1875,"2017-08-10 01:03:46",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796623,StillImage,Photograph,en
4796624,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-070_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-070_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-070_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-070.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:082cd90d-f999-438b-9e15-44aa228b97aa,"2017-08-10 01:04:47",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796624,StillImage,Photograph,en
4796625,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-064_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-064_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-064_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-064.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:00265145-90d6-448a-a2cc-e639fcf412d0,"2017-08-10 01:01:46",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796625,StillImage,Photograph,en
4796626,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-079_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-079_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-079_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-079.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:42a61e4d-28c0-4152-a24a-6368a25ea63d,"2017-08-10 01:04:36",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796626,StillImage,Photograph,en
4796627,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-075_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-075_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-075_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-075.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4c2e25b5-364f-43fc-8268-e48709a8491b,"2017-08-10 01:00:13",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796627,StillImage,Photograph,en
4796628,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-196_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-196_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-196_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-196.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1e97dc7f-3a59-4cb9-b11d-abf1d7825550,"2017-08-10 01:03:55",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796628,StillImage,Photograph,en
4796629,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-078_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-078_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-078_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-078.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d089aedf-eeb2-4997-b13a-d36ca994340d,"2017-08-10 01:05:47",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796629,StillImage,Photograph,en
4796630,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-073_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-073_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-073_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-073.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:64e3d4b6-3528-4b67-aa1b-38a67f0a0f6a,"2017-08-10 01:02:28",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796630,StillImage,Photograph,en
4796631,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-193_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-193_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-193_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-193.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:09b00620-5e50-4909-8ab8-070f03dcc96c,"2017-08-10 01:01:10",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796631,StillImage,Photograph,en
4796632,https://mycoportal.org/fnl/mycology/GBH/GBHV16E-013_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16E-013_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16E-013_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16E-013.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:44b21135-e53c-4317-8a6a-1373876a6082,"2017-08-10 01:00:57",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796632,StillImage,Photograph,en
4796633,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-074_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-074_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-074_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-074.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d09ebce0-02d1-4284-b94d-340ab8df39b6,"2017-08-10 01:02:35",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796633,StillImage,Photograph,en
4796634,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-072_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-072_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-072_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-072.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cc56f0cb-719e-4551-92af-65fd2857c69e,"2017-08-10 01:00:16",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796634,StillImage,Photograph,en
4796635,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-077_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-077_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-077_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-077.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ba7f3fc5-355f-4815-9c09-a304b54e919a,"2017-08-10 01:04:43",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796635,StillImage,Photograph,en
4796636,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-198_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-198_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-198_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-198.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6ecddf6a-c590-452e-9e0a-627ef6230165,"2017-08-10 01:03:59",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796636,StillImage,Photograph,en
4796637,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-197_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-197_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-197_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-197.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:82e37b90-5515-4648-a389-ac8af960c0ec,"2017-08-10 01:05:06",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796637,StillImage,Photograph,en
4796638,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-200_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-200_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-200_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-200.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e996434b-5a56-41af-9cf0-93281ddfdeaf,"2017-08-10 01:05:40",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796638,StillImage,Photograph,en
4796639,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-081_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-081_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-081_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-081.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cf682070-8e0d-40e4-94e3-b03bae734ca5,"2017-08-10 01:03:22",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796639,StillImage,Photograph,en
4796640,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-201_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-201_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-201_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16A-201.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a7116e3a-81d6-4676-8248-0d461cddb67f,"2017-08-10 01:04:50",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796640,StillImage,Photograph,en
4796642,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-088_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-088_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-088_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-088.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:fa55b2a4-0487-40fc-be2b-0c8c4834288b,"2017-08-10 01:03:10",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796642,StillImage,Photograph,en
4796643,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-087_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-087_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-087_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-087.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:11d386c7-2fe7-44d8-aca0-832db9ee5865,"2017-08-10 01:01:01",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796643,StillImage,Photograph,en
4796644,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-092_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-092_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-092_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-092.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7cbf74a9-559f-435c-8ad9-963d4c7eda76,"2017-08-10 01:06:12",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796644,StillImage,Photograph,en
4796645,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-093_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-093_lg.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-093_tn.jpg,https://mycoportal.org/fnl/mycology/GBH/GBHV16B-093.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ff1f5dbd-3015-441f-91f6-2bba240c8c3b,"2017-08-10 01:04:18",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=4796645,StillImage,Photograph,en
